Timestamp,TimeDelta,RtpTimeDelta,SizeDelta,RCState,NumDeltas,BWState,NoiseVar,RecvRate,RecvBWE,SSRC,LastT,Threshold,TimeOverUsing,RCRegion,RCAvgMax,RCVarMax
303120465,   75,   36.000000,  1427, -,1000, 0,          -,      -,      -,         -, 15.959581, 12.500000, 18.000000, -,      -,       -
303120480,   45,   68.000000,  -940, -,1000, 0,          -,      -,      -,         -, 14.040596, 12.500000, 86.000000, -,      -,       -
303120526,    -,           -,     -, 1,   -, -, 264.850889,  84152,  87918,1843363638,         -,         -,         -, 0, 104094,1.852685
303120538,   14,   36.000000,  -498, -,1000, 0,          -,      -,      -,         -, 10.933075, 12.500000, -1.000000, -,      -,       -
303120610,   59,   35.000000,   566, -,1000, 0,          -,      -,      -,         -, 14.152160, 12.500000, 17.500000, -,      -,       -
303120627,   71,   69.000000,    48, -,1000, 0,          -,      -,      -,         -, 14.371062, 12.500000, 86.500000, -,      -,       -
303120689,   18,   36.000000,  -562, -,1000, 0,          -,      -,      -,         -, 12.320579, 12.500000, -1.000000, -,      -,       -
303120726,    -,           -,     -, 1,   -, -, 263.820068,  86504,  88918,1843363638,         -,         -,         -, 0, 104094,1.852685
303120762,   61,   35.000000,   775, -,1000, 0,          -,      -,      -,         -, 15.278562, 12.500000, 17.500000, -,      -,       -
303120839,   73,   69.000000,  -291, -,1000, 0,          -,      -,      -,         -, 16.991103, 12.500000, 86.500000, -,      -,       -
303120909,   77,   70.000000,   -87, -,1000, 2,          -,      -,      -,         -, 18.677977, 12.500000,  0.000000, -,      -,       -
303120909,    -,           -,     -, 2,   -, -, 262.710643,  93872,  79791,1843363638,         -,         -,         -, 0, 103583,1.805579
303120927,    -,           -,     -, 2,   -, -, 262.710643,  88968,  75623,1843363638,         -,         -,         -, 0, 102853,1.809023
303120992,   70,   69.000000,   -45, -,1000, 2,          -,      -,      -,         -, 18.964914, 12.500000, 69.000000, -,      -,       -
303121051,   83,  104.000000,  -310, -,1000, 2,          -,      -,      -,         -, 15.491374, 12.500000,173.000000, -,      -,       -
303121065,   59,   36.000000,   511, -,1000, 2,          -,      -,      -,         -, 18.653839, 12.500000,  0.000000, -,      -,       -
303121115,   14,   36.000000,  -523, -,1000, 2,          -,      -,      -,         -, 15.628997, 12.500000, 36.000000, -,      -,       -
303121128,    -,           -,     -, 2,   -, -, 262.710643,  86136,  73216,1843363638,         -,         -,         -, 0, 102017,1.842185
303121193,   50,   35.000000,   630, -,1000, 2,          -,      -,      -,         -, 16.730632, 12.500000, 71.000000, -,      -,       -
303121211,   78,   70.000000,   -89, -,1000, 2,          -,      -,      -,         -, 18.648546, 12.500000,  0.000000, -,      -,       -
303121284,   18,   35.000000,  -614, -,1000, 2,          -,      -,      -,         -, 16.959343, 12.500000, 35.000000, -,      -,       -
303121329,    -,           -,     -, 2,   -, -, 156.355322,  98344,  73216,1843363638,         -,         -,         -, 0, 101833,1.756054
303121333,   74,   36.000000,   824, -,1000, 2,          -,      -,      -,         -, 22.326210, 12.500000, 71.000000, -,      -,       -
303121411,   48,   69.000000,   -26, -,1000, 2,          -,      -,      -,         -, 17.875004, 12.500000,140.000000, -,      -,       -
303121479,  107,  105.000000,   500, -,1000, 2,          -,      -,      -,         -, 16.617322, 12.500000,245.000000, -,      -,       -
303121498,   39,   36.000000,  -502, -,1000, 2,          -,      -,      -,         -, 18.846185, 12.500000,  0.000000, -,      -,       -
303121531,    -,           -,     -, 2,   -, -, 156.355322, 109424,  73216,1843363638,         -,         -,         -, 0, 102213,1.693687
303121550,   20,   35.000000,  -796, -,1000, 2,          -,      -,      -,         -, 18.147840, 12.500000, 35.000000, -,      -,       -
303121577,   51,   36.000000,   968, -,1000, 2,          -,      -,      -,         -, 18.152597, 12.500000, 71.000000, -,      -,       -
303121626,   27,   36.000000,  -861, -,1000, 2,          -,      -,      -,         -, 18.963645, 12.500000,  0.000000, -,      -,       -
303121695,   50,   36.000000,   844, -,1000, 2,          -,      -,      -,         -, 19.155594, 12.500000, 36.000000, -,      -,       -
303121726,   68,   69.000000,    72, -,1000, 2,          -,      -,      -,         -, 18.636820, 12.500000,105.000000, -,      -,       -
303121735,    -,           -,     -, 2,   -, -, 156.355322, 119584,  73216,1843363638,         -,         -,         -, 0, 103081,1.741097
303121774,   31,   36.000000,  -908, -,1000, 2,          -,      -,      -,         -, 20.470110, 12.500000,  0.000000, -,      -,       -
303121851,   48,   36.000000,   722, -,1000, 2,          -,      -,      -,         -, 20.625242, 12.500000, 36.000000, -,      -,       -
303121860,   77,   69.000000,  -210, -,1000, 2,          -,      -,      -,         -, 22.964414, 12.500000,  0.000000, -,      -,       -
303121913,   10,   36.000000,  -640, -,1000, 2,          -,      -,      -,         -, 19.373737, 12.500000, 36.000000, -,      -,       -
303121939,    -,           -,     -, 2,   -, -, 156.355322, 127064,  73216,1843363638,         -,         -,         -, 0, 104280,1.902927
303121989,   52,   36.000000,   730, -,1000, 2,          -,      -,      -,         -, 20.374147, 12.500000, 72.000000, -,      -,       -
303122005,   76,   69.000000,   -16, -,1000, 2,          -,      -,      -,         -, 21.868228, 12.500000,  0.000000, -,      -,       -
303122060,   17,   36.000000,  -594, -,1000, 2,          -,      -,      -,         -, 19.632430, 12.500000, 36.000000, -,      -,       -
303122124,   55,   36.000000,   606, -,1000, 2,          -,      -,      -,         -, 21.695904, 12.500000, 72.000000, -,      -,       -
303122136,   63,   69.000000,  -193, -,1000, 2,          -,      -,      -,         -, 20.950561, 12.500000,141.000000, -,      -,       -
303122141,    -,           -,     -, 2,   -, -, 156.355322, 132688,  73216,1843363638,         -,         -,         -, 0, 105701,2.152287
303122203,   13,   36.000000,  -530, -,1000, 2,          -,      -,      -,         -, 17.602130, 12.500000,177.000000, -,      -,       -
303122286,   67,   36.000000,   516, -,1000, 2,          -,      -,      -,         -, 22.645844, 12.500000,  0.000000, -,      -,       -
303122343,    -,           -,     -, 2,   -, -, 156.355322, 108488,  73216,1843363638,         -,         -,         -, 0, 105840,2.047984
303122345,   82,   70.000000,  -451, -,1000, 2,          -,      -,      -,         -, 26.706113, 12.500000, 70.000000, -,      -,       -
303122419,   83,   69.000000,  1299, -,1000, 2,          -,      -,      -,         -, 25.356283, 12.500000,139.000000, -,      -,       -
303122496,   50,   70.000000,  -532, -,1000, 2,          -,      -,      -,         -, 22.626488, 12.500000,209.000000, -,      -,       -
303122545,    -,           -,     -, 2,   -, -, 156.355322, 106384,  73216,1843363638,         -,         -,         -, 0, 105867,1.945711
303122568,   77,   69.000000,   -75, -,1000, 2,          -,      -,      -,         -, 24.577398, 12.500000,  0.000000, -,      -,       -
303122584,   72,   70.000000,   225, -,1000, 2,          -,      -,      -,         -, 24.172362, 12.500000, 70.000000, -,      -,       -
303122629,   16,   35.000000,  -971, -,1000, 2,          -,      -,      -,         -, 23.128085, 12.500000,105.000000, -,      -,       -
303122709,   46,   37.000000,   748, -,1000, 2,          -,      -,      -,         -, 22.510974, 12.500000,142.000000, -,      -,       -
303122746,    -,           -,     -, 2,   -, -, 156.355322,  98624,  73216,1843363638,         -,         -,         -, 0, 105505,1.870867
303122776,   80,   69.000000,  -148, -,1000, 2,          -,      -,      -,         -, 25.433533, 12.500000,  0.000000, -,      -,       -
303122853,   67,   70.000000,   -51, -,1000, 2,          -,      -,      -,         -, 24.833468, 12.500000, 70.000000, -,      -,       -
303122874,   76,   70.000000,   111, -,1000, 2,          -,      -,      -,         -, 25.723388, 12.500000,  0.000000, -,      -,       -
303122945,   21,   36.000000,  -681, -,1000, 2,          -,      -,      -,         -, 24.564940, 12.500000, 36.000000, -,      -,       -
303122949,    -,           -,     -, 2,   -, -, 156.355322,  96832,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303122995,   71,  355.000000,   773, -,1000, 1,          -,      -,      -,         -,-43.272721, 12.500000, -1.000000, -,      -,       -
303123071,   51,   65.000000,  -102, -,1000, 1,          -,      -,      -,         -,-45.955475, 12.500000, -1.000000, -,      -,       -
303123092,   75,   38.000000,   -64, -,1000, 1,          -,      -,      -,         -,-37.133214, 12.500000, -1.000000, -,      -,       -
303123138,   22,   29.000000,  -536, -,1000, 1,          -,      -,      -,         -,-36.747066, 12.500000, -1.000000, -,      -,       -
303123150,    -,           -,     -, 0,   -, -, 156.355322,  95200,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303123217,   45,   37.000000,   616, -,1000, 1,          -,      -,      -,         -,-36.898498, 12.500000, -1.000000, -,      -,       -
303123231,   79,   71.000000,  -103, -,1000, 1,          -,      -,      -,         -,-34.556720, 12.500000, -1.000000, -,      -,       -
303123293,   14,   32.000000,  -556, -,1000, 1,          -,      -,      -,         -,-36.658043, 12.500000, -1.000000, -,      -,       -
303123311,   63,   37.000000,   588, -,1000, 1,          -,      -,      -,         -,-32.548767, 12.500000, -1.000000, -,      -,       -
303123354,    -,           -,     -, 0,   -, -, 156.355322,  96400,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303123359,   17,   34.000000,  -570, -,1000, 1,          -,      -,      -,         -,-34.383269, 12.500000, -1.000000, -,      -,       -
303123389,   61,   36.000000,  1187, -,1000, 1,          -,      -,      -,         -,-32.595085, 12.500000, -1.000000, -,      -,       -
303123433,   17,   32.000000, -1229, -,1000, 1,          -,      -,      -,         -,-31.647668, 12.500000, -1.000000, -,      -,       -
303123502,   44,   37.000000,   590, -,1000, 1,          -,      -,      -,         -,-31.967135, 12.500000, -1.000000, -,      -,       -
303123556,    -,           -,     -, 0,   -, -, 262.710643,  98024,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303123571,   69,   69.000000,   -89, -,1000, 1,          -,      -,      -,         -,-31.527471, 12.500000, -1.000000, -,      -,       -
303123651,   69,   69.000000,   188, -,1000, 1,          -,      -,      -,         -,-32.072293, 12.500000, -1.000000, -,      -,       -
303123727,   81,   69.000000,  -221, -,1000, 1,          -,      -,      -,         -,-28.334821, 12.500000, -1.000000, -,      -,       -
303123762,    -,           -,     -, 0,   -, -, 262.710643,  92080,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303123784,   75,   70.000000,   132, -,1000, 1,          -,      -,      -,         -,-27.508196, 12.500000, -1.000000, -,      -,       -
303123823,   58,   69.000000,    20, -,1000, 1,          -,      -,      -,         -,-30.096948, 12.500000, -1.000000, -,      -,       -
303123875,   38,   34.000000,  -601, -,1000, 1,          -,      -,      -,         -,-26.872275, 12.500000, -1.000000, -,      -,       -
303123925,   56,   36.000000,  1104, -,1000, 1,          -,      -,      -,         -,-25.954508, 12.500000, -1.000000, -,      -,       -
303123939,   46,   68.000000,  -548, -,1000, 1,          -,      -,      -,         -,-29.165807, 12.500000, -1.000000, -,      -,       -
303123964,    -,           -,     -, 0,   -, -, 262.710643,  96112,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303124001,   14,   34.000000,  -513, -,1000, 1,          -,      -,      -,         -,-31.999364, 12.500000, -1.000000, -,      -,       -
303124016,   62,   36.000000,   738, -,1000, 1,          -,      -,      -,         -,-28.304440, 12.500000, -1.000000, -,      -,       -
303124078,   16,   34.000000,  -790, -,1000, 1,          -,      -,      -,         -,-29.660789, 12.500000, -1.000000, -,      -,       -
303124151,   62,   35.000000,   948, -,1000, 1,          -,      -,      -,         -,-26.485291, 12.500000, -1.000000, -,      -,       -
303124166,    -,           -,     -, 0,   -, -, 262.710643,  99896,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303124226,   73,   69.000000,  -233, -,1000, 1,          -,      -,      -,         -,-24.560421, 12.500000, -1.000000, -,      -,       -
303124302,   74,   69.000000,     0, -,1000, 1,          -,      -,      -,         -,-23.243201, 12.500000, -1.000000, -,      -,       -
303124367,   76,   69.000000,   -78, -,1000, 1,          -,      -,      -,         -,-21.145057, 12.500000, -1.000000, -,      -,       -
303124368,    -,           -,     -, 0,   -, -, 262.710643,  98368,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303124431,   85,   69.000000,   424, -,1000, 1,          -,      -,      -,         -,-18.689932, 12.500000, -1.000000, -,      -,       -
303124442,   44,   69.000000,  -649, -,1000, 1,          -,      -,      -,         -,-22.385442, 12.500000, -1.000000, -,      -,       -
303124509,   11,   35.000000,  -225, -,1000, 1,          -,      -,      -,         -,-27.386778, 12.500000, -1.000000, -,      -,       -
303124571,    -,           -,     -, 0,   -, -, 262.710643,  92024,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303124575,   67,   35.000000,   363, -,1000, 1,          -,      -,      -,         -,-20.738346, 12.500000, -1.000000, -,      -,       -
303124610,   65,   69.000000,    -8, -,1000, 1,          -,      -,      -,         -,-21.614318, 12.500000, -1.000000, -,      -,       -
303124655,   36,   35.000000,  -505, -,1000, 1,          -,      -,      -,         -,-19.395386, 12.500000, -1.000000, -,      -,       -
303124667,   45,   35.000000,   487, -,1000, 1,          -,      -,      -,         -,-18.655836, 12.500000, -1.000000, -,      -,       -
303124742,   12,   35.000000,  -432, -,1000, 1,          -,      -,      -,         -,-22.698614, 12.500000, -1.000000, -,      -,       -
303124776,    -,           -,     -, 0,   -, -, 262.710643, 101600,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303124792,   75,   35.000000,   589, -,1000, 1,          -,      -,      -,         -,-14.850711, 12.500000, -1.000000, -,      -,       -
303124815,   50,   69.000000,    14, -,1000, 1,          -,      -,      -,         -,-19.604889, 12.500000, -1.000000, -,      -,       -
303124865,   23,   35.000000,  -358, -,1000, 1,          -,      -,      -,         -,-21.170539, 12.500000, -1.000000, -,      -,       -
303124933,   51,   35.000000,   310, -,1000, 1,          -,      -,      -,         -,-18.263840, 12.500000, -1.000000, -,      -,       -
303124978,    -,           -,     -, 0,   -, -, 262.710643,  99760,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303125011,   67,   69.000000,   -84, -,1000, 1,          -,      -,      -,         -,-18.370714, 12.500000, -1.000000, -,      -,       -
303125032,   78,   69.000000,   -60, -,1000, 1,          -,      -,      -,         -,-15.820475, 12.500000, -1.000000, -,      -,       -
303125081,   21,   34.000000,  -439, -,1000, 1,          -,      -,      -,         -,-17.353500, 12.500000, -1.000000, -,      -,       -
303125157,   50,   36.000000,   630, -,1000, 1,          -,      -,      -,         -,-16.159115, 12.500000, -1.000000, -,      -,       -
303125180,    -,           -,     -, 0,   -, -, 262.710643,  95144,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303125241,   75,   69.000000,   -79, -,1000, 1,          -,      -,      -,         -,-14.279910, 12.500000, -1.000000, -,      -,       -
303125299,   85,   68.000000,   118, -,1000, 0,          -,      -,      -,         -,-10.366072, 12.500000, -1.000000, -,      -,       -
303125376,   57,   69.000000,  -114, -,1000, 1,          -,      -,      -,         -,-12.918787, 12.500000, -1.000000, -,      -,       -
303125382,    -,           -,     -, 0,   -, -, 262.474543,  99280,  73216,1843363638,         -,         -,         -, 0, 105071,1.809632
303125461,   77,   69.000000,   367, -,1000, 0,          -,      -,      -,         -,-12.246689, 12.500000, -1.000000, -,      -,       -
303125508,   90,  104.000000,  -364, -,1000, 1,          -,      -,      -,         -,-14.330892, 12.500000, -1.000000, -,      -,       -
303125528,   43,   35.000000,   -38, -,1000, 0,          -,      -,      -,         -,-12.123741, 12.500000, -1.000000, -,      -,       -
303125584,    -,           -,     -, 1,   -, -, 262.173025,  90768,  74216,1843363638,         -,         -,         -, 0, 105071,1.809632
303125588,   19,   35.000000,  -448, -,1000, 1,          -,      -,      -,         -,-14.379185, 12.500000, -1.000000, -,      -,       -
303125648,   60,   36.000000,   553, -,1000, 0,          -,      -,      -,         -,-10.423731, 12.500000, -1.000000, -,      -,       -
303125663,   60,   68.000000,  -222, -,1000, 0,          -,      -,      -,         -,-11.535052, 12.500000, -1.000000, -,      -,       -
303125726,   15,   35.000000,  -407, -,1000, 1,          -,      -,      -,         -,-14.919633, 12.500000, -1.000000, -,      -,       -
303125741,   64,   35.000000,   628, -,1000, 0,          -,      -,      -,         -,-10.038657, 12.500000, -1.000000, -,      -,       -
303125788,    -,           -,     -, 1,   -, -, 261.418619,  97024,  75216,1843363638,         -,         -,         -, 0, 105071,1.809632
303125808,   15,   35.000000,  -599, -,1000, 1,          -,      -,      -,         -,-12.693182, 12.500000, -1.000000, -,      -,       -
303125875,   67,   35.000000,   694, -,1000, 0,          -,      -,      -,         -, -7.358437, 12.500000, -1.000000, -,      -,       -
303125893,   66,   69.000000,  -169, -,1000, 0,          -,      -,      -,         -, -7.436493, 12.500000, -1.000000, -,      -,       -
303125946,   18,   35.000000,  -595, -,1000, 0,          -,      -,      -,         -, -9.362626, 12.500000, -1.000000, -,      -,       -
303125990,    -,           -,     -, 1,   -, -, 260.441472,  95792,  76216,1843363638,         -,         -,         -, 0, 105071,1.809632
303126014,   53,   35.000000,   653, -,1000, 0,          -,      -,      -,         -, -7.341677, 12.500000, -1.000000, -,      -,       -
303126030,   68,   69.000000,  -124, -,1000, 0,          -,      -,      -,         -, -7.097288, 12.500000, -1.000000, -,      -,       -
303126087,   16,   34.000000,  -484, -,1000, 0,          -,      -,      -,         -, -9.666820, 12.500000, -1.000000, -,      -,       -
303126107,   58,   36.000000,   706, -,1000, 0,          -,      -,      -,         -, -6.880148, 12.500000, -1.000000, -,      -,       -
303126166,   20,   34.000000,  -560, -,1000, 0,          -,      -,      -,         -, -8.189931, 12.500000, -1.000000, -,      -,       -
303126191,    -,           -,     -, 1,   -, -, 258.766231, 100992,  77216,1843363638,         -,         -,         -, 0, 105071,1.809632
303126227,   59,   36.000000,   601, -,1000, 0,          -,      -,      -,         -, -4.794133, 12.500000, -1.000000, -,      -,       -
303126308,   61,   68.000000,    44, -,1000, 0,          -,      -,      -,         -, -6.628007, 12.500000, -1.000000, -,      -,       -
303126335,   81,   69.000000,   -86, -,1000, 0,          -,      -,      -,         -, -3.393010, 12.500000, -1.000000, -,      -,       -
303126388,   27,   35.000000,  -762, -,1000, 0,          -,      -,      -,         -, -2.523585, 12.500000, -1.000000, -,      -,       -
303126394,    -,           -,     -, 1,   -, -, 257.550879, 101672,  78216,1843363638,         -,         -,         -, 0, 105071,1.809632
303126446,   69,   35.000000,  1455, -,1000, 0,          -,      -,      -,         -,  0.354921, 12.500000, -1.000000, -,      -,       -
303126462,   41,   69.000000,  -867, -,1000, 0,          -,      -,      -,         -, -3.204603, 12.500000, -1.000000, -,      -,       -
303126521,   16,   35.000000,  -526, -,1000, 0,          -,      -,      -,         -, -5.825787, 12.500000, -1.000000, -,      -,       -
303126586,   59,   35.000000,   681, -,1000, 0,          -,      -,      -,         -, -2.543099, 12.500000, -1.000000, -,      -,       -
303126596,    -,           -,     -, 1,   -, -, 256.863538, 107872,  79216,1843363638,         -,         -,         -, 0, 105071,1.809632
303126674,   65,   69.000000,  -151, -,1000, 0,          -,      -,      -,         -, -2.939816, 12.500000, -1.000000, -,      -,       -
303126690,   89,   68.000000,   244, -,1000, 0,          -,      -,      -,         -,  1.181520, 12.500000, -1.000000, -,      -,       -
303126738,   15,   35.000000,  -838, -,1000, 0,          -,      -,      -,         -, -0.547889, 12.500000, -1.000000, -,      -,       -
303126798,    -,           -,     -, 1,   -, -, 255.989783, 110656,  80216,1843363638,         -,         -,         -, 0, 105071,1.809632
303126810,   48,   35.000000,   922, -,1000, 0,          -,      -,      -,         -, -0.784702, 12.500000, -1.000000, -,      -,       -
303126895,   72,   69.000000,  -169, -,1000, 0,          -,      -,      -,         -,  0.536806, 12.500000, -1.000000, -,      -,       -
303126954,   89,  103.000000,    65, -,1000, 0,          -,      -,      -,         -, -3.003763, 12.500000, -1.000000, -,      -,       -
303126999,    -,           -,     -, 1,   -, -, 255.002622, 110536,  81216,1843363638,         -,         -,         -, 0, 105071,1.809632
303127015,   55,   36.000000,  -208, -,1000, 0,          -,      -,      -,         -,  2.216604, 12.500000, -1.000000, -,      -,       -
303127097,   61,   68.000000,  -165, -,1000, 0,          -,      -,      -,         -,  1.152889, 12.500000, -1.000000, -,      -,       -
303127114,   83,   69.000000,    38, -,1000, 0,          -,      -,      -,         -,  4.293283, 12.500000, -1.000000, -,      -,       -
303127167,   16,   35.000000,  -428, -,1000, 0,          -,      -,      -,         -,  1.355480, 12.500000, -1.000000, -,      -,       -
303127201,    -,           -,     -, 1,   -, -, 254.583058, 103528,  82216,1843363638,         -,         -,         -, 0, 105071,1.809632
303127234,   53,   35.000000,   592, -,1000, 0,          -,      -,      -,         -,  3.452424, 12.500000, -1.000000, -,      -,       -
303127310,   67,   69.000000,  -167, -,1000, 0,          -,      -,      -,         -,  3.564416, 12.500000, -1.000000, -,      -,       -
303127323,   77,   68.000000,   -50, -,1000, 0,          -,      -,      -,         -,  5.823619, 12.500000, -1.000000, -,      -,       -
303127377,   12,   35.000000,  -337, -,1000, 0,          -,      -,      -,         -,  1.653085, 12.500000, -1.000000, -,      -,       -
303127407,    -,           -,     -, 1,   -, -, 253.529604,  96056,  83216,1843363638,         -,         -,         -, 0, 105071,1.809632
303127446,   75,   36.000000,  1043, -,1000, 0,          -,      -,      -,         -,  6.990875, 12.500000, -1.000000, -,      -,       -
303127474,   49,   68.000000,  -624, -,1000, 0,          -,      -,      -,         -,  4.772284, 12.500000, -1.000000, -,      -,       -
303127527,   27,   35.000000,  -394, -,1000, 0,          -,      -,      -,         -,  4.292245, 12.500000, -1.000000, -,      -,       -
303127603,   53,   35.000000,   641, -,1000, 0,          -,      -,      -,         -,  6.172915, 12.500000, -1.000000, -,      -,       -
303127610,    -,           -,     -, 1,   -, -, 252.803425,  96304,  84216,1843363638,         -,         -,         -, 0, 105071,1.809632
303127664,   77,   69.000000,  -124, -,1000, 0,          -,      -,      -,         -,  8.421041, 12.500000, -1.000000, -,      -,       -
303127737,   61,   68.000000,   -45, -,1000, 0,          -,      -,      -,         -,  6.939603, 12.500000, -1.000000, -,      -,       -
303127810,   73,   69.000000,   -67, -,1000, 0,          -,      -,      -,         -,  8.064035, 12.500000, -1.000000, -,      -,       -
303127813,    -,           -,     -, 1,   -, -, 251.557256,  88816,  85216,1843363638,         -,         -,         -, 0, 105071,1.809632
303127875,   72,   69.000000,    69, -,1000, 0,          -,      -,      -,         -,  8.479986, 12.500000, -1.000000, -,      -,       -
303127888,   66,   68.000000,   -34, -,1000, 0,          -,      -,      -,         -,  8.108230, 12.500000, -1.000000, -,      -,       -
303127954,   13,   35.000000,  -475, -,1000, 0,          -,      -,      -,         -,  4.705900, 12.500000, -1.000000, -,      -,       -
303128019,    -,           -,     -, 1,   -, -, 250.559578,  84472,  86216,1843363638,         -,         -,         -, 0, 105071,1.809632
303128036,   64,   36.000000,   606, -,1000, 0,          -,      -,      -,         -,  8.960209, 12.500000, -1.000000, -,      -,       -
303128101,   83,   68.000000,   -74, -,1000, 0,          -,      -,      -,         -, 12.586991, 12.500000, 34.000000, -,      -,       -
303128106,   65,   69.000000,  -114, -,1000, 0,          -,      -,      -,         -, 12.025960, 12.500000, -1.000000, -,      -,       -
303128164,    6,   35.000000,  -472, -,1000, 0,          -,      -,      -,         -,  7.059320, 12.500000, -1.000000, -,      -,       -
303128190,   57,   35.000000,   598, -,1000, 0,          -,      -,      -,         -,  9.936375, 12.500000, -1.000000, -,      -,       -
303128227,    -,           -,     -, 1,   -, -, 250.474896,  91360,  87216,1843363638,         -,         -,         -, 0, 105071,1.809632
303128239,   27,   35.000000,  -609, -,1000, 0,          -,      -,      -,         -, 10.187510, 12.500000, -1.000000, -,      -,       -
303128308,   48,   36.000000,   644, -,1000, 0,          -,      -,      -,         -, 10.640990, 12.500000, -1.000000, -,      -,       -
303128323,   69,   68.000000,   -67, -,1000, 0,          -,      -,      -,         -, 11.055533, 12.500000, -1.000000, -,      -,       -
303128392,   16,   35.000000,  -575, -,1000, 0,          -,      -,      -,         -,  8.717100, 12.500000, -1.000000, -,      -,       -
303128428,    -,           -,     -, 1,   -, -, 248.711175,  94840,  88216,1843363638,         -,         -,         -, 0, 105071,1.809632
303128451,   83,   36.000000,  1277, -,1000, 0,          -,      -,      -,         -, 14.822918, 12.500000, 18.000000, -,      -,       -
303128531,   45,   69.000000,  -791, -,1000, 0,          -,      -,      -,         -, 12.113555, 12.500000, -1.000000, -,      -,       -
303128592,   79,   68.000000,   -84, -,1000, 0,          -,      -,      -,         -, 14.798421, 12.500000, 34.000000, -,      -,       -
303128631,    -,           -,     -, 1,   -, -, 249.193288,  90024,  89216,1843363638,         -,         -,         -, 0, 105071,1.809632
303128668,   61,   69.000000,   200, -,1000, 0,          -,      -,      -,         -, 12.291553, 12.500000, -1.000000, -,      -,       -
303128685,   76,   69.000000,   -32, -,1000, 0,          -,      -,      -,         -, 13.905908, 12.500000, 34.500000, -,      -,       -
303128748,   18,   35.000000,  -585, -,1000, 0,          -,      -,      -,         -, 12.069146, 12.500000, -1.000000, -,      -,       -
303128825,   63,   36.000000,   639, -,1000, 0,          -,      -,      -,         -, 15.831188, 12.500000, 18.000000, -,      -,       -
303128834,    -,           -,     -, 1,   -, -, 248.251534,  92064,  90222,1843363638,         -,         -,         -, 0, 105071,1.809632
303128840,   76,   69.000000,   -51, -,1000, 0,          -,      -,      -,         -, 17.488890, 12.500000, 87.000000, -,      -,       -
303128888,   15,   35.000000,  -585, -,1000, 0,          -,      -,      -,         -, 14.989537, 12.500000,122.000000, -,      -,       -
303128950,   49,   35.000000,   968, -,1000, 0,          -,      -,      -,         -, 14.760243, 12.500000,157.000000, -,      -,       -
303128965,   62,   35.000000,  -858, -,1000, 2,          -,      -,      -,         -, 23.419011, 12.500000,  0.000000, -,      -,       -
303128965,    -,           -,     -, 2,   -, -, 249.687122,  98560,  83776,1843363638,         -,         -,         -, 0, 104746,1.737417
303129036,    -,           -,     -, 2,   -, -, 249.687122,  92616,  78724,1843363638,         -,         -,         -, 0, 104139,1.714304
303129040,   15,   36.000000,   794, -,1000, 2,          -,      -,      -,         -, 16.158446, 12.500000, 36.000000, -,      -,       -
303129050,   75,   69.000000,   -64, -,1000, 2,          -,      -,      -,         -, 17.624192, 12.500000,  0.000000, -,      -,       -
303129107,   10,   35.000000,  -855, -,1000, 2,          -,      -,      -,         -, 14.952465, 12.500000, 35.000000, -,      -,       -
303129123,   56,   36.000000,   869, -,1000, 2,          -,      -,      -,         -, 16.380736, 12.500000, 71.000000, -,      -,       -
303129192,   17,   35.000000,  -859, -,1000, 2,          -,      -,      -,         -, 15.247540, 12.500000,106.000000, -,      -,       -
303129240,    -,           -,     -, 2,   -, -, 249.687122,  99632,  78724,1843363638,         -,         -,         -, 0, 103914,1.637413
303129246,   68,   36.000000,  1005, -,1000, 2,          -,      -,      -,         -, 18.875560, 12.500000,  0.000000, -,      -,       -
303129311,   54,   69.000000,  -164, -,1000, 2,          -,      -,      -,         -, 16.050360, 12.500000, 69.000000, -,      -,       -
303129331,   65,   69.000000,   -38, -,1000, 2,          -,      -,      -,         -, 15.230505, 12.500000,138.000000, -,      -,       -
303129386,   20,   35.000000,  -718, -,1000, 2,          -,      -,      -,         -, 14.268802, 12.500000,173.000000, -,      -,       -
303129443,    -,           -,     -, 2,   -, -, 249.687122, 110832,  78724,1843363638,         -,         -,         -, 0, 104260,1.576254
303129462,   77,   36.000000,  1358, -,1000, 2,          -,      -,      -,         -, 18.790404, 12.500000,  0.000000, -,      -,       -
303129539,   54,   69.000000,  -860, -,1000, 2,          -,      -,      -,         -, 18.302005, 12.500000, 69.000000, -,      -,       -
303129596,   77,   69.000000,   -99, -,1000, 2,          -,      -,      -,         -, 20.393264, 12.500000,  0.000000, -,      -,       -
303129646,    -,           -,     -, 2,   -, -, 249.687122, 111512,  78724,1843363638,         -,         -,         -, 0, 104622,1.520124
303129678,   58,   69.000000,    75, -,1000, 2,          -,      -,      -,         -, 17.565241, 12.500000, 69.000000, -,      -,       -
